ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
84731,113-ZW-T30,FPQ-8464,SO-40891,DN-2694,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,10/4/11,N/A - From RDC,16-Oct-12,27-Jun-12,27-Jun-12,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,11574,119096.46,10.29,0.17,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,196.51
84734,114-UG-T30,FPQ-9355,SO-41593,DN-2744,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2/20/12,N/A - From RDC,5-Sep-12,26-Jul-12,26-Jul-12,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,6150,92496.0,15.04,0.5,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,129.68
84735,114-UG-T30,FPQ-9355,SO-41593,DN-2744,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2/20/12,N/A - From RDC,5-Sep-12,26-Jul-12,26-Jul-12,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,804,3875.28,4.82,0.16,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,5.43
84736,110-ZM-T30,FPQ-9081,SO-41282,DN-2748,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,12/22/11,N/A - From RDC,31-Jul-12,30-Jul-12,30-Jul-12,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,16947,41011.74,2.42,0.04,Mylan (formerly Matrix) Nashik,Yes,1956.0,8709.0,57.5
84737,104-CI-T30,FPQ-8790,SO-41202,DN-2752,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,11/11/11,N/A - From RDC,31-Jul-12,31-Jul-12,31-Jul-12,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,336,2614.08,7.78,0.13,Mylan (formerly Matrix) Nashik,Yes,27.0,1845.31,3.66
84738,151-NG-T30,FPQ-9432,SO-42930,DN-2791,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,3/1/12,N/A - From RDC,20-Aug-12,14-Aug-12,14-Aug-12,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,12616,100928.0,8.0,0.13,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296547,141.5
84740,107-RW-T30,FPQ-9888,SO-42134,DN-2797,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,5/11/12,N/A - From RDC,31-Aug-12,23-Aug-12,23-Aug-12,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,6985,91852.75,13.15,0.22,"Aurobindo Unit III, India",Yes,718.0,12688.85,128.78
84741,107-RW-T30,FPQ-10042,SO-42490,DN-2798,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,6/4/12,N/A - From RDC,31-Aug-12,23-Aug-12,23-Aug-12,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,2000,7820.0,3.91,0.13,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296547,10.96
84742,104-CI-T30,FPQ-9749,SO-42350,DN-2806,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,4/19/12,N/A - From RDC,1-Oct-12,27-Aug-12,27-Aug-12,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs",Abacavir/Lamivudine/Zidovudine,Generic,300/150/300mg,Tablet - FDC,60,2050,57400.0,28.0,0.47,Mylan (formerly Matrix) Nashik,Yes,312.0,2128.15,80.47
84744,102-CD-T30,FPQ-9906,SO-42340,DN-2812,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,5/15/12,N/A - From RDC,14-Feb-13,14-Feb-13,14-Feb-13,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,739,1803.16,2.44,0.04,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296547,2.53
84746,114-UG-T30,FPQ-9355,SO-41594,DN-2815,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2/20/12,N/A - From RDC,30-Oct-12,30-Oct-12,30-Oct-12,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,5154,39788.88,7.72,0.13,Hetero Unit III Hyderabad IN,Yes,429.0,3293.34,55.78
84750,900-UG-T30,FPQ-10048,SO-42620,DN-2824,Uganda,PMO - US,From RDC,N/A - From RDC,Air,6/6/12,N/A - From RDC,30-Oct-12,30-Oct-12,30-Oct-12,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,36000,87840.0,2.44,0.04,"Strides, Bangalore, India.",Yes,2026.0,10095.9,123.15
84751,114-UG-T30,FPQ-9875,SO-42052,DN-2830,Uganda,PMO - US,From RDC,N/A - From RDC,Air,5/9/12,N/A - From RDC,18-Oct-12,18-Oct-12,18-Oct-12,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,635,1549.4,2.44,0.04,"Strides, Bangalore, India.",Yes,1779.0,9325.16,2.17
84753,104-CI-T30,FPQ-9063,SO-41361,DN-2851,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,12/21/11,N/A - From RDC,28-Sep-12,10-Sep-12,10-Sep-12,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,34760,132435.6,3.81,0.13,"Aurobindo Unit III, India",Yes,3367.0,12589.74,185.67
84754,104-CI-T30,FPQ-9063,SO-41361,DN-2851,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,12/21/11,N/A - From RDC,28-Sep-12,10-Sep-12,10-Sep-12,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,5308,20223.48,3.81,0.13,"Strides, Bangalore, India.",No,3424.441305712492,11103.234819296547,28.35
84755,107-RW-T30,FPQ-9888,SO-42140,DN-2853,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,5/11/12,N/A - From RDC,26-Oct-12,26-Oct-12,26-Oct-12,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,965,28641.2,29.68,0.25,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,40.15
84756,111-MZ-T30,FPQ-10210,SO-42831,DN-2864,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,6/28/12,N/A - From RDC,30-Nov-12,10-Oct-12,10-Oct-12,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,22122,84284.82,3.81,0.13,"Strides, Bangalore, India.",Yes,1409.0,3855.95,118.17
84758,114-UG-T30,FPQ-10503,SO-43090,DN-2873,Uganda,PMO - US,From RDC,N/A - From RDC,Air,8/15/12,N/A - From RDC,25-Oct-12,22-Oct-12,22-Oct-12,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,7126,55012.72,7.72,0.13,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,77.13
84759,109-TZ-T30,FPQ-9774,SO-42650,DN-2883,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,5/2/12,N/A - From RDC,30-Nov-12,31-Oct-12,31-Oct-12,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,13784,178640.64,12.96,0.22,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,250.45
84760,109-TZ-T30,FPQ-9303,SO-41551,DN-2889,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2/15/12,N/A - From RDC,30-Nov-12,6-Nov-12,6-Nov-12,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,Chewable/dispersible tablet - FDC,60,1975,4542.5,2.3,0.04,"Cipla, Goa, India",No,3424.441305712492,11103.234819296547,6.37
84762,151-NG-T30,FPQ-9968,SO-42687,DN-2906,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,5/23/12,N/A - From RDC,6-Nov-12,6-Nov-12,6-Nov-12,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,2548,21046.48,8.26,0.09,"Aurobindo Unit III, India",Yes,370.0,15459.09,29.51
84763,151-NG-T30,FPQ-9968,SO-42688,DN-2907,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,5/23/12,N/A - From RDC,6-Nov-12,6-Nov-12,6-Nov-12,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,12847,27749.52,2.16,0.04,Hetero Unit III Hyderabad IN,Yes,798.0,15459.09,38.9
84765,114-UG-T30,FPQ-10357,SO-42900,DN-2921,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,7/18/12,N/A - From RDC,10-Dec-12,19-Nov-12,19-Nov-12,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,22783,122116.88,5.36,0.18,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296547,171.21
84766,114-UG-T30,FPQ-10780,SO-43510,DN-2926,Uganda,PMO - US,From RDC,N/A - From RDC,Air,10/10/12,N/A - From RDC,20-Dec-12,28-Nov-12,28-Nov-12,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,2067,26788.32,12.96,0.22,Mylan (formerly Matrix) Nashik,Yes,220.0,1616.45,37.56
84768,106-HT-T30,FPQ-10883,SO-43600,DN-2934,Haiti,PMO - US,From RDC,N/A - From RDC,Air,10/30/12,N/A - From RDC,3-Dec-12,14-Nov-12,14-Nov-12,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,1980,25660.8,12.96,0.22,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296547,31.74
84769,106-HT-T30,FPQ-10883,SO-43600,DN-2934,Haiti,PMO - US,From RDC,N/A - From RDC,Air,10/30/12,N/A - From RDC,3-Dec-12,14-Nov-12,14-Nov-12,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,9696,93275.52,9.62,0.16,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,115.38
84771,151-NG-T30,FPQ-9968,SO-43435,DN-2946,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,5/23/12,N/A - From RDC,4-Dec-12,4-Dec-12,4-Dec-12,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,728,1761.76,2.42,0.04,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296547,2.47
84772,151-NG-T30,FPQ-9968,SO-43435,DN-2946,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,5/23/12,N/A - From RDC,4-Dec-12,4-Dec-12,4-Dec-12,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,35011,84726.62,2.42,0.04,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296547,118.79
84773,114-UG-T30,FPQ-10556,SO-43190,DN-2951,Uganda,PMO - US,From RDC,N/A - From RDC,Air,8/30/12,N/A - From RDC,1-Feb-13,1-Feb-13,1-Feb-13,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,4290,10381.8,2.42,0.04,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296547,14.56
84775,104-CI-T30,FPQ-9749,SO-42373,DN-2954,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,4/19/12,N/A - From RDC,31-Dec-12,6-Dec-12,6-Dec-12,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,7640,27809.6,3.64,0.12,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296547,38.99
84776,109-TZ-T30,FPQ-10545,SO-43110,DN-2963,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,8/24/12,N/A - From RDC,28-Feb-13,18-Feb-13,18-Feb-13,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 60/100/12mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,60/100/12mg,Chewable/dispersible tablet - FDC,60,10727,46126.1,4.3,0.07,"Cipla, Goa, India",Yes,945.0,7579.6,64.67
84778,104-CI-T30,FPQ-9749,SO-42410,DN-2957,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,4/19/12,N/A - From RDC,31-Jan-13,14-Jan-13,14-Jan-13,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,5701,23659.15,4.15,0.07,Mylan (formerly Matrix) Nashik,Yes,338.0,3487.55,33.17
84779,114-UG-T30,FPQ-10556,SO-43160,DN-2952,Uganda,PMO - US,From RDC,N/A - From RDC,Air,8/30/12,N/A - From RDC,2-Feb-13,2-Feb-13,2-Feb-13,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,1485,11464.2,7.72,0.13,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,16.07
84780,113-ZW-T30,FPQ-10632,SO-43220,DN-2989,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,9/11/12,N/A - From RDC,11-Feb-13,11-Feb-13,11-Feb-13,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,636,2264.16,3.56,0.12,"Strides, Bangalore, India.",No,3424.441305712492,11103.234819296547,3.17
84781,113-ZW-T30,FPQ-10632,SO-43220,DN-2989,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,9/11/12,N/A - From RDC,11-Feb-13,11-Feb-13,11-Feb-13,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,3600,26172.0,7.27,0.12,"Cipla, Goa, India",No,3424.441305712492,11103.234819296547,36.69
84783,151-NG-T30,FPQ-10477,SO-43042,DN-2994,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,8/9/12,N/A - From RDC,11-Feb-13,11-Feb-13,11-Feb-13,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,8326,53119.88,6.38,0.21,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296547,74.47
84786,114-UG-T30,FPQ-11143,SO-43961,DN-3001,Uganda,PMO - US,From RDC,N/A - From RDC,Air,12/13/12,N/A - From RDC,22-Feb-13,20-Feb-13,20-Feb-13,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,240,969.6,4.04,0.13,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,1.2
84787,106-HT-T30,FPQ-11281,SO-44410,DN-3014,Haiti,PMO - US,From RDC,N/A - From RDC,Air,1/16/13,N/A - From RDC,9-Apr-13,3-Jan-13,3-Jan-13,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,Chewable/dispersible tablet - FDC,60,562,1292.6,2.3,0.04,"Cipla, Goa, India",No,3424.441305712492,11103.234819296547,1.6
84788,104-CI-T30,FPQ-10405,SO-43000,DN-3023,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,7/24/12,N/A - From RDC,27-Mar-13,28-Feb-13,28-Feb-13,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,30000,99900.0,3.33,0.11,"Hetero, Jadcherla, unit 5, IN",No,3424.441305712492,11103.234819296547,140.06
84789,113-ZW-T30,FPQ-10632,SO-43210,DN-3030,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,9/11/12,N/A - From RDC,14-Mar-13,14-Mar-13,14-Mar-13,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,3600,26172.0,7.27,0.12,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296547,36.69
84792,106-HT-T30,FPQ-11526,SO-44450,DN-3043,Haiti,PMO - US,From RDC,N/A - From RDC,Air,1/30/13,N/A - From RDC,30-Apr-13,15-Mar-13,15-Mar-13,ARV,Adult,SCMS from RDC,"Stavudine 15mg, capsules, 60 Caps",Stavudine,Generic,15mg,Capsule,60,216,285.12,1.32,0.02,"Aurobindo Unit III, India",Yes,165.0,3048.08,0.35
84793,106-HT-T30,FPQ-11281,SO-44400,DN-3015,Haiti,PMO - US,From RDC,N/A - From RDC,Air,1/16/13,N/A - From RDC,9-Apr-13,14-Mar-13,14-Mar-13,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,1980,3940.2,1.99,0.03,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296547,4.87
84794,106-HT-T30,FPQ-11281,SO-44400,DN-3015,Haiti,PMO - US,From RDC,N/A - From RDC,Air,1/16/13,N/A - From RDC,9-Apr-13,14-Mar-13,14-Mar-13,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Tablet - FDC,60,7392,16705.92,2.26,0.04,"Aurobindo Unit III, India",No,3424.441305712492,11103.234819296547,20.67
84795,104-CI-T30,FPQ-10633,SO-43340,DN-3046,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,9/11/12,N/A - From RDC,30-Apr-13,8-Mar-13,8-Mar-13,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,4500,18180.0,4.04,0.13,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,25.49
84796,113-ZW-T30,FPQ-11002,SO-43701,DN-3049,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,11/16/12,N/A - From RDC,30-Apr-13,23-Mar-13,23-Mar-13,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,40869,92363.94,2.26,0.04,Hetero Unit III Hyderabad IN,Yes,2520.0,15000.0,114.25
84797,110-ZM-T30,FPQ-11553,SO-44473,DN-3053,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,1/28/13,N/A - From RDC,25-Jun-13,22-Mar-13,22-Mar-13,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,40000,92400.0,2.31,0.04,Hetero Unit III Hyderabad IN,Yes,2452.0,5520.86,114.3
84800,114-UG-T30,FPQ-11143,SO-43941,DN-3069,Uganda,PMO - US,From RDC,N/A - From RDC,Air,12/13/12,N/A - From RDC,25-Apr-13,25-Apr-13,25-Apr-13,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,1276,2883.76,2.26,0.04,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296547,3.57
84801,103-SS-T30,FPQ-11489,SO-44620,DN-3080,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,1/16/13,N/A - From RDC,17-Apr-13,23-Apr-13,23-Apr-13,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Efavirenz,Generic,200mg,Tablet,90,66,481.8,7.3,0.08,"Strides, Bangalore, India.",No,3424.441305712492,11103.234819296547,0.6
84804,102-DO-T30,FPQ-11791,SO-44730,DN-3097,Dominican Republic,PMO - US,From RDC,N/A - From RDC,Air,3/4/13,N/A - From RDC,24-Apr-13,2-Apr-13,2-Apr-13,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,1152,4780.8,4.15,0.07,Mylan (formerly Matrix) Nashik,Yes,78.0,1342.44,5.91
84808,111-MZ-T30,FPQ-11882,SO-44810,DN-3108,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,3/19/13,N/A - From RDC,4-Jul-13,4-Jul-13,4-Jul-13,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,8807,22898.2,2.6,0.04,Hetero Unit III Hyderabad IN,No,3424.441305712492,11103.234819296547,28.33
84810,114-UG-T30,FPQ-11133,SO-43890,DN-3122,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,12/13/12,N/A - From RDC,7-Jun-13,7-Jun-13,7-Jun-13,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,192,775.68,4.04,0.13,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,0.96
84811,114-UG-T30,FPQ-10946,SO-43650,DN-3121,Uganda,PMO - US,From RDC,N/A - From RDC,Air,11/1/12,N/A - From RDC,9-Aug-13,9-Aug-13,9-Aug-13,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,1613,7581.1,4.7,0.16,"Aurobindo Unit VII, IN",No,3424.441305712492,11103.234819296547,9.38
84813,900-SS-T30,FPQ-11637,SO-44690,DN-3134,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,2/27/13,N/A - From RDC,28-Jun-13,17-May-13,17-May-13,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,270,537.3,1.99,0.03,Hetero Unit III Hyderabad IN,Yes,15.0,735.24,0.66
84816,114-UG-T30,FPQ-11133,SO-43873,DN-3153,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,12/13/12,N/A - From RDC,28-Jun-13,7-Jun-13,7-Jun-13,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,3173,22211.0,7.0,0.12,"Cipla, Goa, India",No,3424.441305712492,11103.234819296547,27.48
84817,109-TZ-T30,FPQ-12015,SO-44981,DN-3155,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,4/2/13,N/A - From RDC,23-Aug-13,14-May-13,14-May-13,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 60/100/12mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,60/100/12mg,Chewable/dispersible tablet - FDC,60,12106,52055.8,4.3,0.07,"Cipla, Goa, India",No,3424.441305712492,11103.234819296547,64.39
84822,111-MZ-T30,FPQ-11033,SO-43770,DN-3182,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,11/12/12,N/A - From RDC,26-Jul-13,26-Jul-13,26-Jul-13,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,7044,74102.88,10.52,0.35,Mylan (formerly Matrix) Nashik,No,3424.441305712492,11103.234819296547,91.67
84827,151-NG-T30,FPQ-11022,SO-45680,DN-3206,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,11/15/12,N/A - From RDC,31-May-13,30-May-13,30-May-13,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,3831,83439.18,21.78,0.18,"Aurobindo Unit III, India",Yes,1094.0,20761.0,103.21
84828,114-UG-T30,FPQ-10945,SO-43632,DN-3219,Uganda,PMO - US,From RDC,N/A - From RDC,Air,11/6/12,N/A - From RDC,31-Jul-13,18-Jul-13,18-Jul-13,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,10415,109565.8,10.52,0.35,Hetero Unit III Hyderabad IN,Yes,1400.0,5718.69,135.53
